"所属模块","用例标题","前置条件","步骤","预期","关键词","优先级","用例类型","适用阶段","","类型可选值列表","阶段可选值列表"
"/基础信息设置/基础信息/视频告警基础信息设置/告警处置方式设置(#2432)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/基础信息设置/基础信息/车辆告警基础信息设置(#2436)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/基础信息设置/基础信息/车辆告警基础信息设置/告警区块设置(#2437)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/基础信息设置/基础信息/车辆告警基础信息设置/告警类型设置(#2438)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/基础信息设置/基础信息/区块信息管理(#2881)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/基础信息设置/基础信息/人工巡检基础信息设置(#2892)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/基础信息设置/基础信息/人工巡检基础信息设置/告警等级设置(#2896)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/基础信息设置/基础信息/人工巡检基础信息设置/告警类型设置(#2897)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/基础信息设置/基础信息/天气预报(#2989)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/基础信息设置/基础信息/异常井基础信息设置(#3342)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/基础信息设置/基础信息/异常井基础信息设置/异常原因设置(#3345)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/基础信息设置/基础信息/异常井基础信息设置/下步工作设置(#3346)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP(#2020)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/工作台(#2899)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/工作台/我的工单(#2911)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/工作台/我的工单/代办的工单(#2913)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/工作台/我的工单/提交的工单(#2914)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/工作台/我的工单/参与的工单(#2915)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/工作台/消息中心(#2941)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/工作台/消息中心/天气预告(#2942)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/工作台/消息中心/消息通知(#2943)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/工作台/消息中心/紧急通知(#2944)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/工作台/工单快捷入口(#2950)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/工作台/工单快捷入口/应急抢修工单(#3128)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/工作台/工单快捷入口/维修保养工单(#3129)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/工作台/工单快捷入口/故障处置工单(#2120)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/工作台/工单快捷入口/特车申请工单(#2912)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/工作台/值班信息(#2945)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/工作台/值班信息/值班表(#2946)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/运行统计(#2900)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/异常上报(#2901)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/异常上报/未处理(#2916)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/异常上报/处理中(#2917)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/异常上报/已处理(#2918)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/APP/个人中心(#2902)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/流程引擎工具(#2489)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/流程引擎工具/工作流(#2490)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/流程引擎工具/工作流/流程模板列表(#2492)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/流程引擎工具/工作流/流程监控(#2493)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/流程引擎工具/工作流/模板分类管理(#2494)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/流程引擎工具/系统管理(#2491)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/流程引擎工具/系统管理/应用管理(#2495)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/流程引擎工具/系统管理/应用关联租户管理(#2496)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/流程引擎工具/系统管理/租户管理(#2497)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/系统管理(#2566)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/系统管理/租户管理(#2569)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/系统管理/部门管理(#2567)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/系统管理/岗位管理(#2570)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/系统管理/角色管理(#2571)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/系统管理/人员管理(#2568)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/系统管理/数据权限配置(#2572)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/系统管理/问题反馈(#3066)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/个人中心(#3259)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/采气一厂日报(#3329)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/采气一厂日报/生产数据(#3317)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/采气一厂日报/产量动态(#3318)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/采气一厂日报/液相产品安全运行周期(#3319)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/采气一厂日报/生产运行参数情况(#3320)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/采气一厂日报/井压力变化曲线(#3321)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/采气一厂日报/报警参数情况(#3322)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/采气一厂日报/重点工作进展(#3323)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/采气一厂日报/许可作业情况(#3324)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/采气一厂日报/生产运行参数配置(#3325)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/采气一厂日报/液相产品安全运行周期参数配置(#3326)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/(#0)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控(#1728)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/地图告警(#1730)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/地图告警/告警筛选(#2038)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/地图告警/参数告警(#2039)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/地图告警/故障告警(#2040)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/地图告警/视频监控告警(#2041)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/地图告警/车辆监控告警(#2042)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/地图告警/巡检异常告警(#2878)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/参数告警管理(#1731)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/参数告警管理/告警筛选(#2048)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/参数告警管理/批量处理告警(#2049)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/参数告警管理/告警信息展示(#2050)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/参数告警管理/告警详情(#2051)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/故障告警管理(#2043)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/故障告警管理/告警筛选(#2052)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/故障告警管理/批量处理告警(#2053)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/故障告警管理/告警信息展示(#2054)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/故障告警管理/告警详情(#2055)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/视频监控告警管理(#1732)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/视频监控告警管理/告警筛选(#2056)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/视频监控告警管理/批量处理告警(#2057)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/视频监控告警管理/告警信息展示(#2058)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/视频监控告警管理/告警详情(#2059)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/车辆监控告警管理(#2044)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/车辆监控告警管理/告警筛选(#2060)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/车辆监控告警管理/批量处理告警(#2061)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/车辆监控告警管理/告警信息展示(#2062)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/车辆监控告警管理/告警详情(#2063)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/巡检异常告警管理(#2879)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/告警统计(#1735)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/告警统计/告警分类图(#2064)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/告警统计/告警数量走势图(#2065)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/告警统计/告警处理排行榜(#2066)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/告警统计/告警等级统计(#2067)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产监控/告警统计/告警数量统计(#2068)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度(#2015)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/工作台(#2021)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/工作台/故障处置工单(#2077)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/工作台/特车申请工单(#2078)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/工作台/值班车申请工单(#2079)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/工作台/视频监控告警工单(#2080)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/工作台/产量波动处置工单(#2081)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/工作台/应急抢修工单(#2082)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/工作台/维修保养申请工单(#2083)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/故障告警调度管理(#2022)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/故障告警调度管理/工单搜索(#2084)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/故障告警调度管理/创建故障处置单(#2085)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/故障告警调度管理/工单列表(#2086)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/故障告警调度管理/工单处理(#2087)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/视频告警调度管理(#2023)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/视频告警调度管理/工单搜索(#2088)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/视频告警调度管理/创建故障处置单(#2089)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/视频告警调度管理/工单列表(#2090)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/视频告警调度管理/工单处理(#2091)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动管理(#3303)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动管理/异常井管理(#3233)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动管理/异常井管理/异常井核实(#3240)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动管理/异常井管理/上修审核管理(#3241)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动管理/异常井管理/异常井作业设计查询(#3242)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动管理/异常井管理/异常井作业审查查询(#3243)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动管理/异常井管理/异常井作业跟踪(#3244)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动管理/异常井管理/异常井数据查询(#3245)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动管理/异常井管理/异常井数据查询/待修井查询(#3246)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动管理/异常井管理/异常井数据查询/暂不修井查询(#3247)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动管理/异常井管理/异常井数据查询/待病工作井查询(#3248)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动管理/异常井管理/异常井数据查询/稀油检泵恢复井查询(#3249)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动分析管理(#2024)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动分析管理/工单搜索(#2092)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动分析管理/创建故障处置单(#2093)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动分析管理/工单列表(#2094)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动分析管理/工单处理(#2095)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动方案管理(#2861)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动方案管理/列表(#2863)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动方案管理/处理(#2864)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动方案管理/搜索(#2865)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/产量波动实施管理(#2862)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/应急抢修管理(#2025)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/应急抢修管理/工单搜索(#2096)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/应急抢修管理/创建故障处置单(#2097)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/应急抢修管理/工单列表(#2098)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/应急抢修管理/工单处理(#2099)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/维修保养管理(#2026)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/维修保养管理/工单搜索(#2100)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/维修保养管理/创建故障处置单(#2101)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/维修保养管理/工单列表(#2102)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/维修保养管理/工单处理(#2103)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/车辆调度管理(#2027)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/车辆调度管理/特车申请记录管理(#2104)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/车辆调度管理/特车调度管理(#2105)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/车辆调度管理/日报表管理(#2251)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/百口泉值班车调度管理(#2028)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/采气一厂值班车调度管理(#2029)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/车辆颜色维护(#2030)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/车辆信息维护(#2031)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/车辆类别维护(#2032)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/车辆组织维护(#2033)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/组织关系维护(#2034)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/司机维护(#2035)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/采油站/集气站数据维护(#2047)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/百口泉人员管理(#2036)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/采气一场人员管理(#2037)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/采气一场人员管理/值班表管理(#2111)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/采气一场人员管理/排班人员管理(#2818)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/采气一场人员管理/排班标签管理(#2112)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/采气一场人员管理/班组管理(#2113)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/采气一场人员管理/排班管理(#2114)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/采气一场人员管理/值班记录(#2115)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/采气一场人员管理/班次管理(#3231)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/配产配注取样计划管理(#2045)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/加密取样补派单管理(#2046)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/加密取样补派单管理/取样派单(#2069)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/加密取样补派单管理/取样执行(#2070)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/加密取样补派单管理/执行人配置(#2071)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/取样计划管理(#3099)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/取样计划管理/年度取样计划(#3101)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/取样计划管理/月度取样计划(#3102)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/取样计划管理/取样样品登记(#3103)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/取样计划管理/取样化验分析(#3104)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/取样计划管理/化验报告确认(#3105)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/取样计划管理/化验报告接收确认(#3106)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/取样计划管理/取样计划完成率统计(#3107)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/取样计划管理/检测项目类型维护(#3108)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/ 计量计划管理(#3100)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/ 计量计划管理/计量计划(#3109)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/ 计量计划管理/计量结果报告提交确认(#3110)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/ 计量计划管理/计量结果报告确认(#3111)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产调度/ 计量计划管理/计量计划明细查询(#3112)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/我的工单(#2016)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/我的工单/提交的工单(#2106)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/我的工单/待办的工单(#2107)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/我的工单/参与的工单(#2108)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/我的工单/工单统计(#2872)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/我的消息(#2017)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/我的消息/消息管理(#2109)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/我的消息/消息字典(#2110)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/我的消息/消息发布(#2820)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/紧急通知(#2874)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/紧急通知/紧急通知(#2875)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计(#2575)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/产能信息(#2116)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/产能信息/新井产能信息(#2140)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/井下作业(#2119)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/异常井(#2117)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/异常井/稀油开井数影响井数曲线(#2127)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/异常井/联合站、井口液量影响液量曲线(#2128)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/异常井/联合站、井口油量影响油量曲线(#2129)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/异常井/稀油开井/液量/油量数据(#2130)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/异常井/关测井/液量/油量数据(#2131)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/异常井/待修/占修改井/液量/油量数据(#2132)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/异常井/新开井/液量/油量数据(#2133)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/异常井/稀油检泵恢复井/液量/油量数据(#2134)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/异常井/措施井/液量/油量数据(#2135)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/异常井/干扰井/液量/油量数据(#2136)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/异常井/其他井/液量/油量数据(#2137)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/异常井/联合站液量/油量数据(#2138)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/异常井/稀油盘库数据(#2139)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/生产动态(#2118)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/生产动态/原油集输处理数据(#2123)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/生产动态/注水站库数据(#2124)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/生产动态/天然气处理站数据(#2125)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/生产运行统计/生产动态/作业区采油(#2126)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/知识库(#1613)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/知识库/知识检索(#1614)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/知识库/手动构建知识库(#1615)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/知识库/工单知识构建(#1616)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/知识库/知识管理(#1617)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/KPI管理(#1729)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/KPI管理/评价模型管理(#1737)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/KPI管理/指标库管理(#1738)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/KPI管理/评价管理(#1739)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/KPI管理/评价结果查询(#1740)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/KPI管理/维度维护(#1741)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/消息队列(#1669)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/消息队列/首页(#1670)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/消息队列/首页/集群配置(#1675)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/消息队列/系统管理(#1671)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/消息队列/系统管理/broker管理(#1676)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/消息队列/系统管理/租户管理(#1677)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
"/消息队列/系统管理/命名空间(#1678)","","","1. 
2. 
3.","1. 
2. 
3.","","","","","","","",""
